Ball Speed,Ball Horizontal Line,Ball Length,Batsman Position,Ideal Shot
75.07379469858344,middle stump,yorker,0,Straight Drive
147.8250138629548,leg stump,bouncer,0,Hook Shot
143.16109082170698,leg stump,short pitched,1,Pull Shot
159.97459059575175,middle stump,yorker,1,Straight Drive
159.69731533665149,middle stump,short pitched,1,Hook Shot
119.98885350423647,middle stump,yorker,0,Straight Drive
139.20886736624595,off stump,bouncer,1,Hook Shot
155.0289156894185,off stump,bouncer,1,Hook Shot
146.46826516096704,leg stump,short pitched,1,Pull Shot
92.2613291568878,leg stump,full pitched,0,Drive On
110.54897217790841,leg stump,bouncer,1,Pull Shot
81.62434736363454,off stump,full pitched,0,Drive Off
155.864592453285,leg stump,yorker,1,Back-Foot Leg Glance
124.5557171005792,leg stump,full pitched,1,Drive On
90.57785249531165,off stump,short pitched,1,Cut
130.4530615965271,middle stump,good length,0,Lofted Straight Drive
125.63154164121062,off stump,good length,0,Square Cut
102.23464462295564,leg stump,short pitched,1,Pull Shot
80.22018329796661,off stump,good length,1,Square Cut
130.44158760335196,middle stump,short pitched,0,Hook Shot
116.8276930813414,middle stump,bouncer,0,Pull Shot
139.50865525620753,middle stump,full pitched,1,Drive Straight
116.81471510007941,middle stump,good length,1,Late Cut
146.6963350286686,middle stump,bouncer,0,Hook Shot
119.6716154897037,middle stump,good length,1,Late Cut
120.48441743818476,leg stump,yorker,0,Leg Glance
148.89882423925104,leg stump,short pitched,1,Pull Shot
106.31345795911574,off stump,short pitched,1,Cut
82.06137056055766,leg stump,bouncer,1,Pull Shot
72.5904408682005,middle stump,yorker,1,Straight Drive
137.9623530106257,leg stump,full pitched,0,Drive On
125.82785962181183,off stump,yorker,1,Block Shot Forward
133.3671791289301,middle stump,yorker,1,Straight Drive
89.16677453580196,leg stump,full pitched,1,Drive On
82.27343280280928,leg stump,full pitched,1,Lofted Drive On
71.30901991010937,off stump,yorker,1,Block Shot Forward
101.55288029259373,middle stump,good length,1,Upper Cut
123.09259181691698,off stump,good length,0,Square Cut
105.30196405897591,middle stump,yorker,1,Straight Drive
109.3727429821356,middle stump,good length,0,Drive Cover
151.37428250443736,leg stump,full pitched,0,Drive On
101.34299203209703,off stump,full pitched,0,Lofted Drive Off
116.25905402438298,off stump,good length,0,Square Cut
140.52877114670287,off stump,full pitched,1,Drive Off
105.6888504089143,middle stump,short pitched,1,Upper Cut
125.98780302050861,off stump,full pitched,1,Lofted Drive Off
147.61273378720705,middle stump,yorker,0,Straight Drive
155.45685612918777,off stump,bouncer,1,Hook Shot
83.23661328361341,off stump,good length,0,Square Cut
153.3928862645345,leg stump,good length,0,Back-Foot Leg Glance
114.29046637715844,off stump,full pitched,1,Drive Off
93.24199494690626,leg stump,full pitched,0,Lofted Drive On
111.32221806144352,leg stump,bouncer,0,Pull Shot
158.20293177569295,middle stump,bouncer,0,Hook Shot
114.33562845935826,off stump,yorker,0,Block Shot Forward
99.58764492587574,off stump,short pitched,1,Cut
127.00607688850532,off stump,yorker,0,Block Shot Forward
91.61310569003737,leg stump,good length,0,Leg Glance
76.82769952977975,off stump,full pitched,0,Lofted Drive Off
81.59917497195843,middle stump,yorker,1,Straight Drive
81.52412550619952,middle stump,full pitched,1,Slog
83.6712424161065,off stump,full pitched,0,Lofted Drive Off
82.49444553844691,leg stump,yorker,1,Back-Foot Leg Glance
127.67872703228932,middle stump,yorker,1,Straight Drive
86.36920759592303,middle stump,bouncer,1,Pull Shot
101.11005549914769,leg stump,short pitched,1,Pull Shot
150.71095689154106,middle stump,bouncer,0,Hook Shot
112.65654762365851,leg stump,short pitched,0,Pull Shot
130.08019646689246,middle stump,yorker,1,Straight Drive
85.50878840814669,leg stump,short pitched,1,Pull Shot
87.30601169278037,middle stump,good length,1,Late Cut
73.6781754639831,off stump,bouncer,1,Pull Shot
85.2041556764948,middle stump,bouncer,1,Pull Shot
95.07313051287628,middle stump,bouncer,1,Pull Shot
85.93094358490721,off stump,full pitched,1,Drive Off
77.98322803813501,off stump,full pitched,0,Lofted Drive Off
80.85722839905407,off stump,yorker,0,Block Shot Forward
111.47008912294532,off stump,yorker,1,Block Shot Forward
88.57003465652133,leg stump,full pitched,1,Drive On
102.78428749432679,leg stump,bouncer,0,Pull Shot
115.30755437693712,middle stump,full pitched,0,Drive Straight
132.13553457664287,middle stump,short pitched,1,Hook Shot
73.5380925856989,middle stump,bouncer,0,Pull Shot
141.94693590181384,leg stump,full pitched,0,Drive On
126.51103505418169,middle stump,yorker,1,Straight Drive
77.35831287539847,middle stump,full pitched,0,Slog
148.62207616960995,leg stump,good length,1,Back-Foot Leg Glance
152.87851604786317,middle stump,full pitched,0,Drive Straight
75.49701638693773,leg stump,bouncer,1,Pull Shot
94.91898833324834,leg stump,full pitched,0,Lofted Drive On
142.5581151813755,off stump,yorker,0,Block Shot Forward
137.34337213452926,off stump,short pitched,1,Cut
86.60689174207396,leg stump,good length,0,Leg Glance
88.84143910030393,leg stump,bouncer,0,Pull Shot
103.34248925122438,off stump,yorker,1,Block Shot Forward
113.60706866719192,middle stump,good length,0,Upper Cut
125.64292943772664,middle stump,full pitched,0,Drive Straight
103.20222756127951,middle stump,good length,1,Drive Cover
111.62812445198331,leg stump,short pitched,1,Pull Shot
137.2723844320381,off stump,good length,1,Back-Foot Drive
73.30148826015382,middle stump,good length,1,Late Cut
92.71932499096187,off stump,full pitched,1,Lofted Drive Off
134.20146272960972,off stump,full pitched,1,Lofted Drive Off
150.56861539184794,leg stump,bouncer,1,Hook Shot
116.05096979040995,middle stump,full pitched,1,Drive Straight
117.8902136738784,off stump,good length,0,Square Cut
79.64548102057984,leg stump,short pitched,0,Pull Shot
110.26711301411092,leg stump,full pitched,1,Lofted Drive On
117.93555398095208,leg stump,bouncer,0,Pull Shot
91.82234532712567,middle stump,bouncer,1,Pull Shot
94.23189078544428,middle stump,good length,0,Late Cut
103.95557467941603,leg stump,full pitched,0,Lofted Drive On
71.80640779999537,middle stump,full pitched,1,Slog
98.98712490248604,middle stump,bouncer,0,Pull Shot
89.03032062968902,off stump,full pitched,0,Lofted Drive Off
99.47476169601232,leg stump,good length,0,Leg Glance
80.77859186373261,leg stump,short pitched,1,Pull Shot
150.14745526659055,middle stump,good length,0,Lofted Straight Drive
123.42332081986439,leg stump,full pitched,0,Lofted Drive On
131.11920872300408,leg stump,good length,1,Back-Foot Leg Glance
141.02541147466044,leg stump,yorker,0,Back-Foot Leg Glance
114.85979790361515,middle stump,yorker,0,Straight Drive
77.82282592786814,middle stump,full pitched,0,Reverse Sweep
118.3395887636693,middle stump,full pitched,0,Drive Straight
122.81570062187913,off stump,short pitched,1,Cut
137.0895526765897,leg stump,good length,1,Back-Foot Leg Glance
108.84935916067114,off stump,short pitched,1,Cut
81.48222725160073,middle stump,full pitched,0,Reverse Sweep
95.5398315218852,off stump,full pitched,1,Drive Off
102.67740667587717,leg stump,bouncer,0,Pull Shot
128.13255171984412,leg stump,short pitched,0,Pull Shot
121.37004742020207,middle stump,full pitched,1,Drive Straight
102.04870533080617,middle stump,yorker,1,Straight Drive
158.78637239136816,off stump,bouncer,1,Hook Shot
124.51973374211985,middle stump,good length,0,Late Cut
91.35041125623951,off stump,bouncer,0,Pull Shot
79.16042253583633,leg stump,good length,0,Leg Glance
83.75732252658989,leg stump,yorker,0,Back-Foot Leg Glance
92.13619555460573,leg stump,good length,1,Leg Glance
84.46132359336,leg stump,short pitched,1,Pull Shot
86.79103216461752,leg stump,good length,0,Leg Glance
95.65856518244624,off stump,good length,0,Square Cut
85.60362357652794,leg stump,bouncer,1,Pull Shot
150.70888821637828,off stump,yorker,1,Block Shot Forward
77.2210371095478,leg stump,good length,0,Leg Glance
117.20602506132292,off stump,short pitched,1,Cut
106.93571442906953,off stump,bouncer,0,Pull Shot
158.41407552177458,off stump,yorker,0,Block Shot Forward
80.08350119512471,middle stump,yorker,0,Straight Drive
105.80700391411675,off stump,full pitched,0,Drive Off
157.2523389947832,off stump,short pitched,1,Cut
147.8956413304582,leg stump,bouncer,1,Hook Shot
143.53648638543518,off stump,bouncer,0,Hook Shot
93.21125443404458,off stump,short pitched,0,Cut
85.37988286510593,middle stump,yorker,0,Straight Drive
130.1778897931988,leg stump,good length,0,Back-Foot Leg Glance
153.64383902148273,middle stump,short pitched,0,Hook Shot
120.10866037125368,middle stump,bouncer,1,Pull Shot
121.44514205229099,middle stump,short pitched,0,Upper Cut
95.19811842942558,off stump,yorker,1,Block Shot Forward
139.2543639872743,middle stump,full pitched,0,Drive Straight
86.8339373701771,middle stump,full pitched,0,Sweep
99.13113127638194,leg stump,good length,0,Leg Glance
108.28927947547751,leg stump,good length,0,Leg Glance
115.68493408160094,leg stump,yorker,1,Back-Foot Leg Glance
91.81687591735722,leg stump,good length,1,Leg Glance
80.33531422652831,middle stump,full pitched,1,Slog
124.95580381974693,leg stump,yorker,0,Back-Foot Leg Glance
95.97674979162302,off stump,yorker,1,Block Shot Forward
122.3114399280351,middle stump,yorker,0,Straight Drive
83.89264437467821,leg stump,short pitched,0,Pull Shot
113.30260916693356,middle stump,good length,1,Late Cut
117.93304892964272,leg stump,bouncer,0,Pull Shot
74.66411831401842,middle stump,full pitched,0,Slog
100.29438503745286,leg stump,good length,1,Leg Glance
82.09732092450768,off stump,full pitched,1,Drive Off
75.7037473425491,leg stump,good length,0,Leg Glance
159.09642091509505,middle stump,bouncer,1,Hook Shot
99.01184604772507,middle stump,full pitched,1,Slog
142.88870012691714,off stump,bouncer,1,Hook Shot
92.91765892873875,middle stump,full pitched,0,Slog
131.33524500015363,off stump,short pitched,0,Cut
138.4205073900718,middle stump,short pitched,1,Hook Shot
123.60748665470598,middle stump,full pitched,0,Drive Straight
112.44185696951425,off stump,full pitched,0,Lofted Drive Off
107.06568227325417,middle stump,bouncer,1,Pull Shot
101.39814398886958,middle stump,yorker,1,Straight Drive
153.65762298230433,off stump,full pitched,1,Drive Off
144.75574670089563,leg stump,good length,0,Back-Foot Leg Glance
156.85242195998615,off stump,good length,0,Back-Foot Drive
81.18675011369902,middle stump,good length,0,Upper Cut
135.778072768328,leg stump,short pitched,0,Pull Shot
154.45064111389343,leg stump,bouncer,1,Hook Shot
86.31097595490941,leg stump,short pitched,1,Pull Shot
75.98466406300997,off stump,good length,1,Square Cut
136.7008584361053,leg stump,full pitched,1,Drive On
121.70258018619208,leg stump,good length,1,Leg Glance
145.7645899082445,leg stump,full pitched,0,Drive On
82.57951389636605,middle stump,bouncer,1,Pull Shot
141.57405806739013,off stump,yorker,0,Block Shot Forward
88.14645880429701,off stump,full pitched,0,Lofted Drive Off
84.7290348579134,middle stump,short pitched,1,Upper Cut
84.78392181378936,leg stump,good length,0,Leg Glance
143.3117248208244,middle stump,good length,0,Lofted Off Drive
129.867749862658,middle stump,good length,1,Drive Cover
117.07588822922074,leg stump,full pitched,0,Lofted Drive On
102.29474357111522,leg stump,bouncer,1,Pull Shot
148.94804867317976,off stump,full pitched,1,Drive Off
105.32005966803717,leg stump,short pitched,0,Pull Shot
143.49394955244193,middle stump,good length,0,Lofted Straight Drive
109.52214177131967,middle stump,full pitched,1,Drive Straight
103.92499864824168,leg stump,good length,0,Leg Glance
111.64118071026458,off stump,short pitched,1,Cut
97.1240086747728,middle stump,yorker,1,Straight Drive
137.28484421586262,leg stump,yorker,1,Leg Glance
115.24483510832312,off stump,yorker,1,Block Shot Forward
90.89914256321356,off stump,good length,1,Square Cut
150.96171159471118,middle stump,full pitched,1,Drive Straight
104.55020992358902,middle stump,good length,0,Drive Cover
118.91975750025898,off stump,bouncer,1,Pull Shot
151.5824899868092,off stump,full pitched,0,Drive Off
126.18141963225929,off stump,short pitched,0,Cut
80.52082366375276,leg stump,yorker,0,Back-Foot Leg Glance
154.58489112521278,middle stump,full pitched,1,Drive Straight
126.4937247764276,off stump,full pitched,1,Drive Off
100.14150531913775,middle stump,yorker,0,Straight Drive
82.53448653970486,middle stump,short pitched,1,Late Cut
141.46226703432666,middle stump,good length,0,Lofted On Drive
125.80654803356622,off stump,good length,1,Square Cut
118.01149827786894,leg stump,full pitched,1,Drive On
150.4503324745862,off stump,yorker,1,Block Shot Forward
140.97374901020777,middle stump,bouncer,0,Hook Shot
83.6507391759476,off stump,short pitched,0,Cut
98.05498610159934,off stump,good length,0,Square Cut
92.36402258330192,middle stump,short pitched,1,Upper Cut
136.9551663315409,middle stump,short pitched,1,Hook Shot
73.01791912622015,off stump,short pitched,0,Cut
121.29007163841848,off stump,yorker,0,Block Shot Forward
138.62128171666217,off stump,yorker,0,Block Shot Forward
148.90890730855745,off stump,yorker,1,Block Shot Forward
100.78735738443167,leg stump,full pitched,0,Lofted Drive On
143.91315742048116,off stump,yorker,1,Block Shot Forward
79.95685632596866,leg stump,full pitched,1,Drive On
146.18070625610665,middle stump,good length,0,Lofted Off Drive
81.47397960987841,leg stump,good length,1,Leg Glance
105.75585615043306,middle stump,good length,1,Late Cut
141.75658292015981,leg stump,good length,1,Back-Foot Leg Glance
83.49256846138964,middle stump,good length,1,Upper Cut
90.63262557093773,off stump,yorker,0,Block Shot Forward
135.00273115537595,leg stump,bouncer,1,Hook Shot
134.80328828914668,leg stump,yorker,0,Back-Foot Leg Glance
127.70328695967676,middle stump,bouncer,1,Pull Shot
132.45536000203901,middle stump,yorker,0,Straight Drive
118.84519990128365,leg stump,good length,1,Leg Glance
92.66191530162575,middle stump,short pitched,0,Late Cut
101.11263941535275,off stump,bouncer,1,Pull Shot
86.34379451212831,leg stump,short pitched,0,Pull Shot
151.76055052002656,off stump,good length,0,Back-Foot Drive
122.50526152895084,leg stump,bouncer,0,Pull Shot
106.0766275087276,off stump,short pitched,1,Cut
111.58052232797195,leg stump,yorker,1,Leg Glance
155.2555005650634,middle stump,good length,0,Lofted Off Drive
83.80162628044722,leg stump,yorker,1,Back-Foot Leg Glance
122.76068488151175,off stump,yorker,0,Block Shot Forward
115.52998109960194,leg stump,good length,0,Leg Glance
125.0308811891183,off stump,bouncer,1,Pull Shot
71.62991654387565,off stump,full pitched,1,Lofted Drive Off
148.49115180497364,off stump,full pitched,1,Drive Off
153.89064542352511,middle stump,good length,1,Lofted Off Drive
120.8619865230288,leg stump,full pitched,1,Drive On
132.6985741489203,off stump,short pitched,1,Cut
153.0249443059566,middle stump,bouncer,0,Hook Shot
133.65147708820587,off stump,yorker,0,Block Shot Forward
83.72851386228352,leg stump,yorker,0,Back-Foot Leg Glance
121.86595241501318,middle stump,good length,1,Upper Cut
124.60435417445703,off stump,yorker,0,Block Shot Forward
108.17176041721474,off stump,short pitched,1,Cut
136.27998120622505,off stump,short pitched,1,Cut
154.09303132921133,leg stump,good length,1,Back-Foot Leg Glance
153.30116616160987,middle stump,yorker,0,Straight Drive
110.5755434263719,middle stump,full pitched,0,Drive Straight
80.19142412566798,middle stump,full pitched,1,Reverse Sweep
158.6357079066101,off stump,bouncer,0,Hook Shot
145.50082778013407,middle stump,good length,1,Lofted Off Drive
81.21964130829402,off stump,bouncer,1,Pull Shot
152.8757694355635,leg stump,full pitched,0,Lofted Drive On
148.29067258559155,middle stump,full pitched,1,Drive Straight
116.69542514134649,off stump,full pitched,1,Lofted Drive Off
123.21478921704363,middle stump,bouncer,1,Pull Shot
105.91024334831172,middle stump,good length,1,Drive Cover
74.92854749398282,leg stump,short pitched,0,Pull Shot
100.16775174813108,middle stump,short pitched,0,Upper Cut
142.25681037382103,leg stump,full pitched,1,Lofted Drive On
70.41688207041426,middle stump,good length,1,Upper Cut
100.01492545220297,middle stump,good length,1,Late Cut
